X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,speed,course,hAcc,vAcc
37.685009,55.765395,0,0,718,152.21534,2023/03/03 13:09:43+00,,,,,,,,,,,,,,,,,,,,,,,287.971504,1.974102,0.852534
37.685006,55.765396,0,0,719,152.571611,2023/03/03 13:09:44+00,,,,,,,,,,,,,,,,,,,,,,,286.700651,1.97554,0.849552
37.685002,55.765396,0,0,720,152.919082,2023/03/03 13:09:45+00,,,,,,,,,,,,,,,,,,,,,,,286.641362,1.978503,0.846591
37.684997,55.765397,0,0,721,153.251104,2023/03/03 13:09:46+00,,,,,,,,,,,,,,,,,,,,,,,287.53694,1.982089,0.843712
37.684993,55.765398,0,0,722,153.575937,2023/03/03 13:09:47+00,,,,,,,,,,,,,,,,,,,,,,,289.665931,1.985537,0.84099
37.68499,55.765399,0,0,723,153.887157,2023/03/03 13:09:48+00,,,,,,,,,,,,,,,,,,,,,,,296.786759,1.988563,0.838469
37.684988,55.765399,0,0,724,154.1696,2023/03/03 13:09:49+00,,,,,,,,,,,,,,,,,,,,,,,337.819587,1.991201,0.836133
37.684989,55.7654,0,0,725,154.422549,2023/03/03 13:09:50+00,,,,,,,,,,,,,,,,,,,,,,,62.780909,1.993498,0.834048
37.684992,55.7654,0,0,726,154.640646,2023/03/03 13:09:51+00,,,,,,,,,,,,,,,,,,,,,,,78.12002,1.995467,0.832203
37.684996,55.765401,0,0,727,154.824355,2023/03/03 13:09:52+00,,,,,,,,,,,,,,,,,,,,,,,82.888418,1.997116,0.830614
37.685001,55.765401,0,0,728,154.977054,2023/03/03 13:09:53+00,,,,,,,,,,,,,,,,,,,,,,,85.293256,1.998359,0.82924
37.685006,55.765401,0,0,729,155.10067,2023/03/03 13:09:54+00,,,,,,,,,,,,,,,,,,,,,,,86.504126,1.999105,0.828068
37.685011,55.765401,0,0,730,155.192963,2023/03/03 13:09:55+00,,,,,,,,,,,,,,,,,,,,,,,86.739235,1.999475,0.827066
37.685016,55.765402,0,0,731,155.259382,2023/03/03 13:09:56+00,,,,,,,,,,,,,,,,,,,,,,,86.911531,1.999756,0.826211
37.685019,55.765402,0,0,732,155.299873,2023/03/03 13:09:57+00,,,,,,,,,,,,,,,,,,,,,,,90.577589,2.000179,0.825461
37.685022,55.765401,0,0,733,155.315137,2023/03/03 13:09:58+00,,,,,,,,,,,,,,,,,,,,,,,102.799467,2.000831,0.824822
37.685024,55.765401,0,0,734,155.312517,2023/03/03 13:09:59+00,,,,,,,,,,,,,,,,,,,,,,,118.51455,2.001558,0.824264
37.685026,55.7654,0,0,735,155.292913,2023/03/03 13:10:00+00,,,,,,,,,,,,,,,,,,,,,,,127.074601,2.002081,0.823771
37.685028,55.765399,0,0,736,155.260773,2023/03/03 13:10:01+00,,,,,,,,,,,,,,,,,,,,,,,129.815674,2.002366,0.823333
37.68503,55.765398,0,0,737,155.218288,2023/03/03 13:10:02+00,,,,,,,,,,,,,,,,,,,,,,,132.699379,2.0026,0.822937
37.685032,55.765397,0,0,738,155.17146,2023/03/03 13:10:03+00,,,,,,,,,,,,,,,,,,,,,,,139.441204,2.002989,0.824054
37.685033,55.765396,0,0,739,155.11799,2023/03/03 13:10:04+00,,,,,,,,,,,,,,,,,,,,,,,153.488731,2.003664,0.825448
37.685034,55.765395,0,0,740,155.065689,2023/03/03 13:10:04+00,,,,,,,,,,,,,,,,,,,,,,,174.333386,2.004699,0.827127
37.685034,55.765394,0,0,741,155.012308,2023/03/03 13:10:05+00,,,,,,,,,,,,,,,,,,,,,,,194.439086,2.006407,0.829162
37.685033,55.765393,0,0,742,154.958697,2023/03/03 13:10:06+00,,,,,,,,,,,,,,,,,,,,,,,211.429111,2.009625,0.831688
37.685032,55.765392,0,0,743,154.904829,2023/03/03 13:10:07+00,,,,,,,,,,,,,,,,,,,,,,,228.653974,2.016125,0.834959
37.685029,55.765391,0,0,744,154.85129,2023/03/03 13:10:08+00,,,,,,,,,,,,,,,,,,,,,,,242.871565,2.029234,0.83932
37.685027,55.765391,0,0,745,154.796233,2023/03/03 13:10:09+00,,,,,,,,,,,,,,,,,,,,,,,251.469811,2.055284,0.845298
37.685024,55.76539,0,0,746,154.741571,2023/03/03 13:10:10+00,,,,,,,,,,,,,,,,,,,,,,,256.303105,2.108637,0.853615
37.685021,55.76539,0,0,747,154.688261,2023/03/03 13:10:11+00,,,,,,,,,,,,,,,,,,,,,,,259.972292,2.225729,0.865255
37.685016,55.76539,0,0,748,154.589826,2023/03/03 13:10:13+00,,,,,,,,,,,,,,,,,,,,,,,284.628747,2.227878,0.866097
37.685014,55.76539,0,0,749,154.539799,2023/03/03 13:10:14+00,,,,,,,,,,,,,,,,,,,,,,,293.024932,2.112962,0.852267
37.685013,55.76539,0,0,750,154.488946,2023/03/03 13:10:15+00,,,,,,,,,,,,,,,,,,,,,,,295.23517,2.06163,0.8421
37.685011,55.765391,0,0,751,154.436378,2023/03/03 13:10:16+00,,,,,,,,,,,,,,,,,,,,,,,291.880111,2.037475,0.834563
37.68501,55.765391,0,0,752,154.382565,2023/03/03 13:10:17+00,,,,,,,,,,,,,,,,,,,,,,,286.502293,2.026085,0.828913
37.685009,55.765391,0,0,753,154.327774,2023/03/03 13:10:18+00,,,,,,,,,,,,,,,,,,,,,,,278.815621,2.021143,0.824577
37.685009,55.765391,0,0,754,154.271985,2023/03/03 13:10:19+00,,,,,,,,,,,,,,,,,,,,,,,244.263948,2.019454,0.821169
37.685009,55.765391,0,0,755,154.212502,2023/03/03 13:10:20+00,,,,,,,,,,,,,,,,,,,,,,,129.248715,2.019269,0.81842
37.68501,55.765391,0,0,756,154.149784,2023/03/03 13:10:21+00,,,,,,,,,,,,,,,,,,,,,,,109.136986,2.019689,0.817674
37.68501,55.765391,0,0,757,154.083327,2023/03/03 13:10:22+00,,,,,,,,,,,,,,,,,,,,,,,100.085075,2.020397,0.817613
37.685011,55.765391,0,0,758,154.014409,2023/03/03 13:10:23+00,,,,,,,,,,,,,,,,,,,,,,,90.924827,2.0214,0.818208
37.685012,55.765391,0,0,759,153.946024,2023/03/03 13:10:24+00,,,,,,,,,,,,,,,,,,,,,,0.045937,77.624029,2.023097,0.819493
37.685013,55.765391,0,0,760,153.878873,2023/03/03 13:10:25+00,,,,,,,,,,,,,,,,,,,,,,0.028974,53.505902,2.026324,0.821596
37.685013,55.765391,0,0,761,153.813569,2023/03/03 13:10:26+00,,,,,,,,,,,,,,,,,,,,,,0.018768,343.97498,2.032784,0.82475
37.685012,55.765391,0,0,762,153.753594,2023/03/03 13:10:27+00,,,,,,,,,,,,,,,,,,,,,,0.039478,291.031434,2.045819,0.82931
37.685011,55.765391,0,0,763,153.700366,2023/03/03 13:10:28+00,,,,,,,,,,,,,,,,,,,,,,0.069526,281.186969,2.071837,0.835794
37.68501,55.765391,0,0,764,153.651426,2023/03/03 13:10:29+00,,,,,,,,,,,,,,,,,,,,,,0.097089,281.192476,2.125029,0.844941
37.685008,55.765392,0,0,765,153.607795,2023/03/03 13:10:30+00,,,,,,,,,,,,,,,,,,,,,,0.120812,282.626301,2.241361,0.857719
37.685004,55.765392,0,0,766,153.544958,2023/03/03 13:10:32+00,,,,,,,,,,,,,,,,,,,,,,0.175265,291.853719,2.239664,0.862088
37.685001,55.765393,0,0,767,153.540021,2023/03/03 13:10:33+00,,,,,,,,,,,,,,,,,,,,,,0.181403,296.682461,2.121046,0.8507
37.684999,55.765394,0,0,768,153.547739,2023/03/03 13:10:34+00,,,,,,,,,,,,,,,,,,,,,,0.180359,304.475747,2.06522,0.843231
37.684997,55.765395,0,0,769,153.568491,2023/03/03 13:10:35+00,,,,,,,,,,,,,,,,,,,,,,0.171553,316.108903,2.036118,0.838571
37.684995,55.765396,0,0,770,153.605144,2023/03/03 13:10:36+00,,,,,,,,,,,,,,,,,,,,,,0.159073,332.306071,2.019692,0.835859
37.684994,55.765397,0,0,771,153.639844,2023/03/03 13:10:37+00,,,,,,,,,,,,,,,,,,,,,,0.153991,351.833301,2.009903,0.834461
37.684994,55.765399,0,0,772,153.658426,2023/03/03 13:10:38+00,,,,,,,,,,,,,,,,,,,,,,0.156935,13.249799,2.0037,0.833934
37.684995,55.7654,0,0,773,153.665913,2023/03/03 13:10:39+00,,,,,,,,,,,,,,,,,,,,,,0.164532,33.18103,1.999458,0.833945
37.684997,55.765401,0,0,774,153.693592,2023/03/03 13:10:41+00,,,,,,,,,,,,,,,,,,,,,,0.168995,50.072815,1.996126,0.834289
37.684999,55.765402,0,0,775,153.726316,2023/03/03 13:10:42+00,,,,,,,,,,,,,,,,,,,,,,0.169874,64.84252,1.993395,0.834825
37.685002,55.765403,0,0,776,153.785925,2023/03/03 13:10:43+00,,,,,,,,,,,,,,,,,,,,,,0.182027,79.639465,1.9913,0.835477
37.685005,55.765403,0,0,777,153.836933,2023/03/03 13:10:44+00,,,,,,,,,,,,,,,,,,,,,,0.210278,90.18211,1.989599,0.836194
37.685009,55.765403,0,0,778,153.914826,2023/03/03 13:10:45+00,,,,,,,,,,,,,,,,,,,,,,0.255288,97.525688,1.988095,0.83694
37.685013,55.765402,0,0,779,153.984567,2023/03/03 13:10:46+00,,,,,,,,,,,,,,,,,,,,,,0.303117,102.485378,1.986709,0.83767
37.685018,55.765401,0,0,780,154.039223,2023/03/03 13:10:47+00,,,,,,,,,,,,,,,,,,,,,,0.338746,106.620922,1.985512,0.83829
37.685023,55.7654,0,0,781,154.113856,2023/03/03 13:10:48+00,,,,,,,,,,,,,,,,,,,,,,0.337888,109.748786,1.984529,0.838812
37.685028,55.765399,0,0,782,154.204161,2023/03/03 13:10:49+00,,,,,,,,,,,,,,,,,,,,,,0.268739,111.751635,1.983673,0.839203
37.685031,55.765399,0,0,783,154.308691,2023/03/03 13:10:50+00,,,,,,,,,,,,,,,,,,,,,,0.142265,114.034038,1.982753,0.839482
37.685032,55.765398,0,0,784,154.426311,2023/03/03 13:10:51+00,,,,,,,,,,,,,,,,,,,,,,0.013976,137.396196,1.981572,0.839655
37.685032,55.765398,0,0,785,154.56288,2023/03/03 13:10:52+00,,,,,,,,,,,,,,,,,,,,,,0.076657,292.63312,1.980164,0.83968
37.68503,55.765399,0,0,786,154.699875,2023/03/03 13:10:53+00,,,,,,,,,,,,,,,,,,,,,,0.116173,301.506058,1.978829,0.839491
37.685029,55.7654,0,0,787,154.826846,2023/03/03 13:10:54+00,,,,,,,,,,,,,,,,,,,,,,0.127968,313.576683,1.978008,0.839149
37.685027,55.765401,0,0,788,154.92986,2023/03/03 13:10:55+00,,,,,,,,,,,,,,,,,,,,,,0.137239,325.422648,1.978196,0.838684
37.685026,55.765402,0,0,789,155.019874,2023/03/03 13:10:56+00,,,,,,,,,,,,,,,,,,,,,,0.152415,332.936159,1.979722,0.838073
37.685025,55.765403,0,0,790,155.097465,2023/03/03 13:10:57+00,,,,,,,,,,,,,,,,,,,,,,0.192835,330.461236,1.982362,0.837398
37.685023,55.765405,0,0,791,155.163857,2023/03/03 13:10:58+00,,,,,,,,,,,,,,,,,,,,,,0.227185,324.327203,1.985379,0.836633
37.685021,55.765406,0,0,792,155.215243,2023/03/03 13:10:59+00,,,,,,,,,,,,,,,,,,,,,,0.222112,317.140605,1.988084,0.835908
37.685019,55.765407,0,0,793,155.248017,2023/03/03 13:11:00+00,,,,,,,,,,,,,,,,,,,,,,0.165826,304.932643,1.99018,0.835337
37.685017,55.765408,0,0,794,155.238639,2023/03/03 13:11:01+00,,,,,,,,,,,,,,,,,,,,,,0.086792,262.759941,1.991795,0.834983
37.685016,55.765407,0,0,795,155.186175,2023/03/03 13:11:02+00,,,,,,,,,,,,,,,,,,,,,,0.13403,183.812921,1.993135,0.83493
37.685016,55.765406,0,0,796,155.092863,2023/03/03 13:11:03+00,,,,,,,,,,,,,,,,,,,,,,0.245573,161.876124,1.993995,0.835115
37.685018,55.765403,0,0,797,154.955152,2023/03/03 13:11:04+00,,,,,,,,,,,,,,,,,,,,,,0.317113,154.452539,1.993969,0.835643
37.68502,55.765401,0,0,798,154.7759,2023/03/03 13:11:05+00,,,,,,,,,,,,,,,,,,,,,,0.335402,153.688904,1.993115,0.836614
37.685022,55.765398,0,0,799,154.556802,2023/03/03 13:11:06+00,,,,,,,,,,,,,,,,,,,,,,0.318147,164.299524,1.991837,0.837851
37.685023,55.765395,0,0,800,154.301308,2023/03/03 13:11:07+00,,,,,,,,,,,,,,,,,,,,,,0.314317,170.235228,1.990429,0.839395
37.685024,55.765392,0,0,801,154.007974,2023/03/03 13:11:08+00,,,,,,,,,,,,,,,,,,,,,,0.328627,168.24723,1.988924,0.841408
37.685026,55.765389,0,0,802,153.686777,2023/03/03 13:11:09+00,,,,,,,,,,,,,,,,,,,,,,0.3699,159.919731,1.987112,0.843943
37.685028,55.765386,0,0,803,153.343568,2023/03/03 13:11:10+00,,,,,,,,,,,,,,,,,,,,,,0.43008,150.683977,1.984864,0.846437
37.685032,55.765383,0,0,804,152.987883,2023/03/03 13:11:11+00,,,,,,,,,,,,,,,,,,,,,,0.480037,144.07015,1.982268,0.849242
37.685037,55.765379,0,0,805,152.64234,2023/03/03 13:11:12+00,,,,,,,,,,,,,,,,,,,,,,0.503149,139.850302,1.979801,0.853353
37.685042,55.765376,0,0,806,152.290263,2023/03/03 13:11:13+00,,,,,,,,,,,,,,,,,,,,,,0.503463,137.269991,1.978361,0.857799
37.685048,55.765373,0,0,807,151.938982,2023/03/03 13:11:14+00,,,,,,,,,,,,,,,,,,,,,,0.494415,135.969839,1.978642,0.862462
37.685053,55.765369,0,0,808,151.58688,2023/03/03 13:11:15+00,,,,,,,,,,,,,,,,,,,,,,0.483327,135.361904,1.981201,0.86745
37.685059,55.765366,0,0,809,151.244365,2023/03/03 13:11:16+00,,,,,,,,,,,,,,,,,,,,,,0.470785,134.44087,1.987127,0.872957
37.685064,55.765364,0,0,810,150.918946,2023/03/03 13:11:17+00,,,,,,,,,,,,,,,,,,,,,,0.451713,132.868317,1.99827,0.879129
37.685069,55.765361,0,0,811,150.603197,2023/03/03 13:11:18+00,,,,,,,,,,,,,,,,,,,,,,0.415807,131.865791,2.016848,0.886141
37.685074,55.765359,0,0,812,150.300856,2023/03/03 13:11:19+00,,,,,,,,,,,,,,,,,,,,,,0.360985,133.044825,2.047089,0.894522
37.685077,55.765356,0,0,813,150.020396,2023/03/03 13:11:20+00,,,,,,,,,,,,,,,,,,,,,,0.305927,136.420966,2.102666,0.904875
37.68508,55.765355,0,0,814,149.766024,2023/03/03 13:11:21+00,,,,,,,,,,,,,,,,,,,,,,0.267793,140.441473,2.220925,0.918201
37.685086,55.765351,0,0,815,149.338803,2023/03/03 13:11:23+00,,,,,,,,,,,,,,,,,,,,,,0.277706,142.690473,2.225068,0.923981
37.685089,55.765349,0,0,816,149.163378,2023/03/03 13:11:24+00,,,,,,,,,,,,,,,,,,,,,,0.31332,139.934936,2.113623,0.911046
37.685092,55.765346,0,0,817,149.008471,2023/03/03 13:11:25+00,,,,,,,,,,,,,,,,,,,,,,0.350877,136.281969,2.067776,0.901151
37.685096,55.765344,0,0,818,148.863086,2023/03/03 13:11:26+00,,,,,,,,,,,,,,,,,,,,,,0.374905,131.787361,2.05038,0.893344
37.685101,55.765342,0,0,819,148.724062,2023/03/03 13:11:27+00,,,,,,,,,,,,,,,,,,,,,,0.377419,126.107925,2.045067,0.886859
37.685106,55.76534,0,0,820,148.596346,2023/03/03 13:11:28+00,,,,,,,,,,,,,,,,,,,,,,0.367029,118.718484,2.043046,0.881118
37.685111,55.765339,0,0,821,148.481053,2023/03/03 13:11:29+00,,,,,,,,,,,,,,,,,,,,,,0.351079,109.99117,2.040536,0.875787
37.685116,55.765338,0,0,822,148.376819,2023/03/03 13:11:30+00,,,,,,,,,,,,,,,,,,,,,,0.340542,101.150028,2.037032,0.870633
37.685122,55.765338,0,0,823,148.27648,2023/03/03 13:11:31+00,,,,,,,,,,,,,,,,,,,,,,0.350348,94.217625,2.032784,0.867273
37.685127,55.765337,0,0,824,148.187805,2023/03/03 13:11:32+00,,,,,,,,,,,,,,,,,,,,,,0.384159,90.73106,2.027836,0.864299
37.685134,55.765337,0,0,825,148.102786,2023/03/03 13:11:33+00,,,,,,,,,,,,,,,,,,,,,,0.427864,89.514976,2.022356,0.861809
37.685141,55.765338,0,0,826,148.012719,2023/03/03 13:11:34+00,,,,,,,,,,,,,,,,,,,,,,0.458879,88.600074,2.017988,0.859968
37.685148,55.765338,0,0,827,147.917755,2023/03/03 13:11:35+00,,,,,,,,,,,,,,,,,,,,,,0.46842,87.88109,2.017222,0.859107
37.685156,55.765338,0,0,828,147.822619,2023/03/03 13:11:36+00,,,,,,,,,,,,,,,,,,,,,,0.463383,88.280606,2.020891,0.859565
37.685163,55.765338,0,0,829,147.735248,2023/03/03 13:11:37+00,,,,,,,,,,,,,,,,,,,,,,0.448808,89.318158,2.030145,0.86176
37.68517,55.765338,0,0,830,147.659951,2023/03/03 13:11:38+00,,,,,,,,,,,,,,,,,,,,,,0.433726,90.220054,2.050845,0.866204
37.685177,55.765338,0,0,831,147.59022,2023/03/03 13:11:39+00,,,,,,,,,,,,,,,,,,,,,,0.428109,90.291272,2.098235,0.873581
37.685184,55.765338,0,0,832,147.539073,2023/03/03 13:11:40+00,,,,,,,,,,,,,,,,,,,,,,0.432842,89.139304,2.209358,0.884782
37.685198,55.765339,0,0,833,147.462791,2023/03/03 13:11:42+00,,,,,,,,,,,,,,,,,,,,,,0.432472,81.522592,2.203371,0.886937
37.685204,55.765339,0,0,834,147.473734,2023/03/03 13:11:43+00,,,,,,,,,,,,,,,,,,,,,,0.428132,79.262152,2.086329,0.874238
37.685211,55.76534,0,0,835,147.494881,2023/03/03 13:11:44+00,,,,,,,,,,,,,,,,,,,,,,0.411876,76.7933,2.034496,0.865372
37.685217,55.765341,0,0,836,147.529578,2023/03/03 13:11:45+00,,,,,,,,,,,,,,,,,,,,,,0.359279,72.86934,2.010373,0.859274
37.685221,55.765342,0,0,837,147.569031,2023/03/03 13:11:46+00,,,,,,,,,,,,,,,,,,,,,,0.267098,66.295116,1.998485,0.855599
37.685224,55.765343,0,0,838,147.633123,2023/03/03 13:11:47+00,,,,,,,,,,,,,,,,,,,,,,0.157867,55.049378,1.992029,0.85367
37.685226,55.765343,0,0,839,147.714753,2023/03/03 13:11:48+00,,,,,,,,,,,,,,,,,,,,,,0.069195,18.847011,1.98783,0.853133
37.685225,55.765344,0,0,840,147.808051,2023/03/03 13:11:49+00,,,,,,,,,,,,,,,,,,,,,,0.075414,304.34015,1.984484,0.854172
37.685224,55.765344,0,0,841,147.921112,2023/03/03 13:11:50+00,,,,,,,,,,,,,,,,,,,,,,0.116478,282.834796,1.98159,0.856298
37.685222,55.765344,0,0,842,148.058764,2023/03/03 13:11:51+00,,,,,,,,,,,,,,,,,,,,,,0.121251,279.261841,1.979281,0.859458
37.68522,55.765345,0,0,843,148.195214,2023/03/03 13:11:52+00,,,,,,,,,,,,,,,,,,,,,,0.087511,285.031573,1.977723,0.863569
37.68522,55.765345,0,0,844,148.347278,2023/03/03 13:11:53+00,,,,,,,,,,,,,,,,,,,,,,0.029499,319.336025,1.977044,0.868679
37.68522,55.765345,0,0,845,148.512342,2023/03/03 13:11:54+00,,,,,,,,,,,,,,,,,,,,,,0.058074,72.815436,1.977656,0.874445
37.685221,55.765345,0,0,846,148.659313,2023/03/03 13:11:55+00,,,,,,,,,,,,,,,,,,,,,,0.114922,84.122549,1.9802,0.881071
37.685223,55.765345,0,0,847,148.799963,2023/03/03 13:11:56+00,,,,,,,,,,,,,,,,,,,,,,0.14631,89.230516,1.984438,0.887876
37.685226,55.765345,0,0,848,148.927964,2023/03/03 13:11:57+00,,,,,,,,,,,,,,,,,,,,,,0.15198,94.6606,1.989504,0.894498
37.685228,55.765345,0,0,849,149.036701,2023/03/03 13:11:58+00,,,,,,,,,,,,,,,,,,,,,,0.145997,99.282798,1.995798,0.900463
37.68523,55.765345,0,0,850,149.125217,2023/03/03 13:11:59+00,,,,,,,,,,,,,,,,,,,,,,0.128496,99.444225,2.003619,0.905743
37.685232,55.765345,0,0,851,149.190492,2023/03/03 13:12:00+00,,,,,,,,,,,,,,,,,,,,,,0.108462,93.392334,2.011676,0.910113
37.685234,55.765345,0,0,852,149.22721,2023/03/03 13:12:01+00,,,,,,,,,,,,,,,,,,,,,,0.098052,80.596818,2.018758,0.913734
37.685235,55.765345,0,0,853,149.234071,2023/03/03 13:12:02+00,,,,,,,,,,,,,,,,,,,,,,0.096806,63.830848,2.024304,0.916479
37.685236,55.765345,0,0,854,149.207536,2023/03/03 13:12:03+00,,,,,,,,,,,,,,,,,,,,,,0.099054,51.84682,2.028487,0.917637
37.685238,55.765346,0,0,855,149.163958,2023/03/03 13:12:04+00,,,,,,,,,,,,,,,,,,,,,,0.095856,52.39723,2.032288,0.917796
37.685239,55.765346,0,0,856,149.109078,2023/03/03 13:12:05+00,,,,,,,,,,,,,,,,,,,,,,0.077983,55.605585,2.03662,0.917059
37.68524,55.765347,0,0,857,149.059989,2023/03/03 13:12:06+00,,,,,,,,,,,,,,,,,,,,,,0.045302,50.472508,2.041352,0.91551
37.68524,55.765347,0,0,858,148.98695,2023/03/03 13:12:07+00,,,,,,,,,,,,,,,,,,,,,,0.013365,8.755887,2.046788,0.91347
37.68524,55.765347,0,0,859,148.88994,2023/03/03 13:12:08+00,,,,,,,,,,,,,,,,,,,,,,0.018764,240.854216,2.054502,0.911444
37.685239,55.765347,0,0,860,148.769822,2023/03/03 13:12:09+00,,,,,,,,,,,,,,,,,,,,,,0.042621,217.746025,2.065679,0.909506
37.685239,55.765346,0,0,861,148.623875,2023/03/03 13:12:10+00,,,,,,,,,,,,,,,,,,,,,,0.061151,212.420071,2.079783,0.907773
37.685238,55.765346,0,0,862,148.447663,2023/03/03 13:12:11+00,,,,,,,,,,,,,,,,,,,,,,0.066578,206.077836,2.094921,0.906614
37.685238,55.765345,0,0,863,148.242267,2023/03/03 13:12:12+00,,,,,,,,,,,,,,,,,,,,,,0.060918,190.165199,2.108715,0.90619
37.685238,55.765345,0,0,864,148.005885,2023/03/03 13:12:12+00,,,,,,,,,,,,,,,,,,,,,,0.064365,157.240215,2.119359,0.906567
37.685238,55.765344,0,0,865,147.728406,2023/03/03 13:12:13+00,,,,,,,,,,,,,,,,,,,,,,0.099055,129.791928,2.125803,0.907836
37.68524,55.765344,0,0,866,147.423321,2023/03/03 13:12:14+00,,,,,,,,,,,,,,,,,,,,,,0.166494,116.997117,2.127906,0.910172
37.685243,55.765343,0,0,867,147.092558,2023/03/03 13:12:15+00,,,,,,,,,,,,,,,,,,,,,,0.253294,113.456664,2.127555,0.913243
37.685248,55.765342,0,0,868,146.741689,2023/03/03 13:12:16+00,,,,,,,,,,,,,,,,,,,,,,0.339918,113.293176,2.127903,0.917023
37.685253,55.765341,0,0,869,146.373926,2023/03/03 13:12:17+00,,,,,,,,,,,,,,,,,,,,,,0.413504,113.874861,2.12957,0.921311
37.68526,55.765339,0,0,870,145.98927,2023/03/03 13:12:18+00,,,,,,,,,,,,,,,,,,,,,,0.475926,114.055069,2.13075,0.926046
37.685267,55.765337,0,0,871,145.597381,2023/03/03 13:12:19+00,,,,,,,,,,,,,,,,,,,,,,0.532516,113.64829,2.130635,0.930879
37.685275,55.765335,0,0,872,145.201756,2023/03/03 13:12:20+00,,,,,,,,,,,,,,,,,,,,,,0.577563,113.374605,2.129232,0.935425
37.685284,55.765333,0,0,873,144.82138,2023/03/03 13:12:21+00,,,,,,,,,,,,,,,,,,,,,,0.600355,113.448684,2.126458,0.939675
37.685293,55.765331,0,0,874,144.467401,2023/03/03 13:12:22+00,,,,,,,,,,,,,,,,,,,,,,0.589607,113.481293,2.122872,0.943994
37.685301,55.765329,0,0,875,144.148519,2023/03/03 13:12:23+00,,,,,,,,,,,,,,,,,,,,,,0.537907,113.317806,2.118551,0.948403
37.685308,55.765327,0,0,876,143.867611,2023/03/03 13:12:24+00,,,,,,,,,,,,,,,,,,,,,,0.421704,114.438996,2.112283,0.952646
37.685314,55.765326,0,0,877,143.637716,2023/03/03 13:12:25+00,,,,,,,,,,,,,,,,,,,,,,0.297034,115.965515,2.103563,0.956525
37.685317,55.765325,0,0,878,143.45095,2023/03/03 13:12:26+00,,,,,,,,,,,,,,,,,,,,,,0.16451,120.607531,2.093615,0.959831
37.685318,55.765324,0,0,879,143.304314,2023/03/03 13:12:27+00,,,,,,,,,,,,,,,,,,,,,,0.037324,176.743964,2.083457,0.962712
37.685317,55.765324,0,0,880,143.204612,2023/03/03 13:12:28+00,,,,,,,,,,,,,,,,,,,,,,0.156663,274.133204,2.072846,0.965338
37.685313,55.765324,0,0,881,143.151798,2023/03/03 13:12:29+00,,,,,,,,,,,,,,,,,,,,,,0.332893,281.145196,2.0609,0.967032
37.685307,55.765325,0,0,882,143.19054,2023/03/03 13:12:30+00,,,,,,,,,,,,,,,,,,,,,,0.504673,282.676221,2.047741,0.967682
37.685298,55.765326,0,0,883,143.286178,2023/03/03 13:12:31+00,,,,,,,,,,,,,,,,,,,,,,0.651301,282.93165,2.034137,0.967575
37.685287,55.765328,0,0,884,143.459454,2023/03/03 13:12:32+00,,,,,,,,,,,,,,,,,,,,,,0.75329,282.944534,2.02131,0.966412
37.685275,55.765329,0,0,885,143.673995,2023/03/03 13:12:33+00,,,,,,,,,,,,,,,,,,,,,,0.815262,282.818783,2.010614,0.964717
37.685262,55.765331,0,0,886,143.933726,2023/03/03 13:12:34+00,,,,,,,,,,,,,,,,,,,,,,0.845267,282.273231,2.002362,0.96265
37.685249,55.765332,0,0,887,144.287015,2023/03/03 13:12:35+00,,,,,,,,,,,,,,,,,,,,,,0.841936,281.200973,1.995623,0.959764
37.685236,55.765334,0,0,888,144.722267,2023/03/03 13:12:36+00,,,,,,,,,,,,,,,,,,,,,,0.812071,280.380274,1.989604,0.956083
37.685224,55.765335,0,0,889,145.220093,2023/03/03 13:12:37+00,,,,,,,,,,,,,,,,,,,,,,0.776694,280.657648,1.9841,0.951598
37.685212,55.765336,0,0,890,145.741001,2023/03/03 13:12:38+00,,,,,,,,,,,,,,,,,,,,,,0.76708,282.551802,1.978448,0.946601
37.685199,55.765338,0,0,891,146.289945,2023/03/03 13:12:39+00,,,,,,,,,,,,,,,,,,,,,,0.789608,285.872138,1.971828,0.941001
37.685187,55.76534,0,0,892,146.853801,2023/03/03 13:12:40+00,,,,,,,,,,,,,,,,,,,,,,0.819143,289.549672,1.964574,0.935077
37.685175,55.765343,0,0,893,147.435004,2023/03/03 13:12:41+00,,,,,,,,,,,,,,,,,,,,,,0.837547,293.057714,1.957973,0.928921
37.685163,55.765346,0,0,894,148.024511,2023/03/03 13:12:42+00,,,,,,,,,,,,,,,,,,,,,,0.847541,296.516137,1.953154,0.922817
37.685151,55.76535,0,0,895,148.618899,2023/03/03 13:12:43+00,,,,,,,,,,,,,,,,,,,,,,0.863448,299.521878,1.950179,0.916834
37.685139,55.765354,0,0,896,149.205309,2023/03/03 13:12:44+00,,,,,,,,,,,,,,,,,,,,,,0.889477,301.399747,1.947851,0.911039
37.685127,55.765358,0,0,897,149.769866,2023/03/03 13:12:45+00,,,,,,,,,,,,,,,,,,,,,,0.870909,301.836118,1.945276,0.905557
37.685116,55.765362,0,0,898,150.327324,2023/03/03 13:12:47+00,,,,,,,,,,,,,,,,,,,,,,0.761692,301.650728,1.942527,0.900461
37.685106,55.765365,0,0,899,150.86078,2023/03/03 13:12:48+00,,,,,,,,,,,,,,,,,,,,,,0.588371,301.45791,1.940276,0.895826
